timestamp,ap_id,mac,identity,rssi
2025-06-12 06:12:20,AP-GATE-B1,AA:BB:00:00:00:07,CAMERA-GATE-B1,-45
2025-06-12 06:13:45,AP-FOOD-01,AA:BB:00:00:00:05,DISPLAY-FOOD-COURT-01,-37
2025-06-12 06:14:04,AP-SECURITY-01,AA:BB:00:00:00:03,PRINTER-SECURITY-01,-70
2025-06-12 06:14:27,AP-LOUNGE-01,AA:BB:00:00:00:09,PRINTER-LOUNGE-01,-67
2025-06-12 06:14:33,AP-ARRIVALS-01,AA:BB:00:00:00:10,svc-infodesk@airport-systems.com,-68
2025-06-12 06:14:33,AP-BAGGAGE-01,AA:BB:00:00:00:08,svc-baggage@airport-systems.com,-48
2025-06-12 06:15:55,AP-GATE-A1,AA:BB:00:00:00:06,CAMERA-GATE-A1,-51
2025-06-12 06:16:53,AP-SECURITY-02,AA:BB:00:00:00:04,svc-scanner@airport-systems.com,-51
2025-06-12 06:17:30,AP-CHECKIN-02,AA:BB:00:00:00:02,svc-kiosk-02@airport-systems.com,-64
2025-06-12 06:18:07,AP-SECURITY-01,AA:BB:00:00:00:03,PRINTER-SECURITY-01,-67
2025-06-12 06:18:34,AP-CHECKIN-01,AA:BB:00:00:00:01,svc-kiosk-01@airport-systems.com,-39
2025-06-12 06:18:49,AP-GATE-B1,AA:BB:00:00:00:07,CAMERA-GATE-B1,-68
2025-06-12 06:20:08,AP-BAGGAGE-01,AA:BB:00:00:00:08,svc-baggage@airport-systems.com,-49
2025-06-12 06:21:07,AP-LOUNGE-01,AA:BB:00:00:00:09,PRINTER-LOUNGE-01,-59
2025-06-12 06:21:09,AP-FOOD-01,AA:BB:00:00:00:05,DISPLAY-FOOD-COURT-01,-38
2025-06-12 06:21:57,AP-CHECKIN-02,AA:BB:00:00:00:02,svc-kiosk-02@airport-systems.com,-73
2025-06-12 06:22:23,AP-ARRIVALS-01,AA:BB:00:00:00:10,svc-infodesk@airport-systems.com,-52
2025-06-12 06:22:51,AP-GATE-A1,AA:BB:00:00:00:06,CAMERA-GATE-A1,-49
2025-06-12 06:23:25,AP-SECURITY-02,AA:BB:00:00:00:04,svc-scanner@airport-systems.com,-47
2025-06-12 06:23:55,AP-CHECKIN-01,AA:BB:00:00:00:01,svc-kiosk-01@airport-systems.com,-39
2025-06-12 06:24:24,AP-SECURITY-01,AA:BB:00:00:00:03,PRINTER-SECURITY-01,-37
2025-06-12 06:24:42,AP-BAGGAGE-01,AA:BB:00:00:00:08,svc-baggage@airport-systems.com,-52
2025-06-12 06:25:15,AP-GATE-B1,AA:BB:00:00:00:07,CAMERA-GATE-B1,-36
2025-06-12 06:26:11,AP-GATE-A1,AA:BB:00:00:00:06,CAMERA-GATE-A1,-47
2025-06-12 06:26:33,AP-SECURITY-02,AA:BB:00:00:00:04,svc-scanner@airport-systems.com,-72
2025-06-12 06:26:56,AP-ARRIVALS-01,AA:BB:00:00:00:10,svc-infodesk@airport-systems.com,-43
2025-06-12 06:27:00,AP-LOUNGE-01,AA:BB:00:00:00:09,PRINTER-LOUNGE-01,-71
2025-06-12 06:27:18,AP-CHECKIN-01,AA:BB:00:00:00:01,svc-kiosk-01@airport-systems.com,-45
2025-06-12 06:28:36,AP-BAGGAGE-01,AA:BB:00:00:00:08,svc-baggage@airport-systems.com,-73
2025-06-12 06:28:44,AP-FOOD-01,AA:BB:00:00:00:05,DISPLAY-FOOD-COURT-01,-59
2025-06-12 06:29:46,AP-CHECKIN-02,AA:BB:00:00:00:02,svc-kiosk-02@airport-systems.com,-71
2025-06-12 06:30:13,AP-SECURITY-01,AA:BB:00:00:00:03,PRINTER-SECURITY-01,-66
2025-06-12 06:32:58,AP-BAGGAGE-01,AA:BB:00:00:00:08,svc-baggage@airport-systems.com,-52
2025-06-12 06:33:03,AP-GATE-B1,AA:BB:00:00:00:07,CAMERA-GATE-B1,-46
2025-06-12 06:33:09,AP-CHECKIN-01,AA:BB:00:00:00:01,svc-kiosk-01@airport-systems.com,-65
2025-06-12 06:33:35,AP-LOUNGE-01,AA:BB:00:00:00:09,PRINTER-LOUNGE-01,-68
2025-06-12 06:33:45,AP-SECURITY-02,AA:BB:00:00:00:04,svc-scanner@airport-systems.com,-55
2025-06-12 06:33:46,AP-GATE-A1,AA:BB:00:00:00:06,CAMERA-GATE-A1,-45
2025-06-12 06:33:59,AP-ARRIVALS-01,AA:BB:00:00:00:10,svc-infodesk@airport-systems.com,-71
2025-06-12 06:34:12,AP-FOOD-01,AA:BB:00:00:00:05,DISPLAY-FOOD-COURT-01,-66
2025-06-12 06:34:31,AP-SECURITY-01,AA:BB:00:00:00:03,PRINTER-SECURITY-01,-61
2025-06-12 06:35:23,AP-CHECKIN-02,AA:BB:00:00:00:02,svc-kiosk-02@airport-systems.com,-52
2025-06-12 06:36:25,AP-CHECKIN-01,AA:BB:00:00:00:01,svc-kiosk-01@airport-systems.com,-55
2025-06-12 06:37:49,AP-LOUNGE-01,AA:BB:00:00:00:09,PRINTER-LOUNGE-01,-46
2025-06-12 06:38:03,AP-GATE-B1,AA:BB:00:00:00:07,CAMERA-GATE-B1,-57
2025-06-12 06:38:08,AP-SECURITY-02,AA:BB:00:00:00:04,svc-scanner@airport-systems.com,-55
2025-06-12 06:38:30,AP-SECURITY-01,AA:BB:00:00:00:03,PRINTER-SECURITY-01,-69
2025-06-12 06:38:36,AP-FOOD-01,AA:BB:00:00:00:05,DISPLAY-FOOD-COURT-01,-43
2025-06-12 06:38:43,AP-CHECKIN-02,AA:BB:00:00:00:02,svc-kiosk-02@airport-systems.com,-43
2025-06-12 06:39:53,AP-ARRIVALS-01,AA:BB:00:00:00:10,svc-infodesk@airport-systems.com,-61
2025-06-12 06:40:32,AP-GATE-A1,AA:BB:00:00:00:06,CAMERA-GATE-A1,-52
2025-06-12 06:40:44,AP-BAGGAGE-01,AA:BB:00:00:00:08,svc-baggage@airport-systems.com,-61
2025-06-12 06:40:58,AP-SECURITY-01,AA:BB:00:00:00:03,PRINTER-SECURITY-01,-39
2025-06-12 06:42:38,AP-LOUNGE-01,AA:BB:00:00:00:09,PRINTER-LOUNGE-01,-35
2025-06-12 06:42:49,AP-CHECKIN-01,AA:BB:00:00:00:01,svc-kiosk-01@airport-systems.com,-38
2025-06-12 06:42:54,AP-FOOD-01,AA:BB:00:00:00:05,DISPLAY-FOOD-COURT-01,-62
2025-06-12 06:43:08,AP-SECURITY-02,AA:BB:00:00:00:04,svc-scanner@airport-systems.com,-43
2025-06-12 06:43:26,AP-CHECKIN-02,AA:BB:00:00:00:02,svc-kiosk-02@airport-systems.com,-45
2025-06-12 06:45:34,AP-SECURITY-01,AA:BB:00:00:00:03,PRINTER-SECURITY-01,-67
2025-06-12 06:45:35,AP-CHECKIN-01,AA:BB:00:00:00:01,svc-kiosk-01@airport-systems.com,-73
2025-06-12 06:46:03,AP-GATE-B1,AA:BB:00:00:00:07,CAMERA-GATE-B1,-57
2025-06-12 06:46:07,AP-ARRIVALS-01,AA:BB:00:00:00:10,svc-infodesk@airport-systems.com,-43
2025-06-12 06:46:08,AP-SECURITY-02,AA:BB:00:00:00:04,svc-scanner@airport-systems.com,-42
2025-06-12 06:46:14,AP-GATE-A1,AA:BB:00:00:00:06,CAMERA-GATE-A1,-60
2025-06-12 06:48:04,AP-FOOD-01,AA:BB:00:00:00:05,DISPLAY-FOOD-COURT-01,-52
2025-06-12 06:48:55,AP-BAGGAGE-01,AA:BB:00:00:00:08,svc-baggage@airport-systems.com,-65
2025-06-12 06:49:09,AP-SECURITY-01,AA:BB:00:00:00:03,PRINTER-SECURITY-01,-51
2025-06-12 06:50:02,AP-GATE-B1,AA:BB:00:00:00:07,CAMERA-GATE-B1,-50
2025-06-12 06:50:30,AP-LOUNGE-01,AA:BB:00:00:00:09,PRINTER-LOUNGE-01,-50
2025-06-12 06:51:17,AP-ARRIVALS-01,AA:BB:00:00:00:10,svc-infodesk@airport-systems.com,-36
2025-06-12 06:51:21,AP-GATE-A1,AA:BB:00:00:00:06,CAMERA-GATE-A1,-53
2025-06-12 06:51:21,AP-CHECKIN-02,AA:BB:00:00:00:02,svc-kiosk-02@airport-systems.com,-61
2025-06-12 06:52:19,AP-CHECKIN-01,AA:BB:00:00:00:01,svc-kiosk-01@airport-systems.com,-58
2025-06-12 06:52:35,AP-BAGGAGE-01,AA:BB:00:00:00:08,svc-baggage@airport-systems.com,-56
2025-06-12 06:52:40,AP-FOOD-01,AA:BB:00:00:00:05,DISPLAY-FOOD-COURT-01,-55
2025-06-12 06:53:24,AP-SECURITY-02,AA:BB:00:00:00:04,svc-scanner@airport-systems.com,-60
2025-06-12 06:53:36,AP-GATE-B1,AA:BB:00:00:00:07,CAMERA-GATE-B1,-41
2025-06-12 06:55:42,AP-BAGGAGE-01,AA:BB:00:00:00:08,svc-baggage@airport-systems.com,-57
2025-06-12 06:55:57,AP-ARRIVALS-01,AA:BB:00:00:00:10,svc-infodesk@airport-systems.com,-66
2025-06-12 06:56:06,AP-GATE-A1,AA:BB:00:00:00:06,CAMERA-GATE-A1,-42
2025-06-12 06:56:14,AP-CHECKIN-02,AA:BB:00:00:00:02,svc-kiosk-02@airport-systems.com,-67
2025-06-12 06:56:18,AP-LOUNGE-01,AA:BB:00:00:00:09,PRINTER-LOUNGE-01,-54
2025-06-12 06:57:28,AP-SECURITY-01,AA:BB:00:00:00:03,PRINTER-SECURITY-01,-39
2025-06-12 06:57:59,AP-FOOD-01,AA:BB:00:00:00:05,DISPLAY-FOOD-COURT-01,-48
2025-06-12 06:58:23,AP-CHECKIN-02,AA:BB:00:00:00:02,svc-kiosk-02@airport-systems.com,-69
2025-06-12 06:59:04,AP-CHECKIN-01,AA:BB:00:00:00:01,svc-kiosk-01@airport-systems.com,-52
2025-06-12 06:59:40,AP-SECURITY-02,AA:BB:00:00:00:04,svc-scanner@airport-systems.com,-53
2025-06-12 06:59:53,AP-CHECKIN-02,F4:5C:00:00:00:24,alice.smith179@icloud.com,-54
2025-06-12 07:00:09,AP-GATE-B1,AA:BB:00:00:00:07,CAMERA-GATE-B1,-48
2025-06-12 07:00:24,AP-CHECKIN-01,F4:5C:00:00:00:26,xena.okafor592@outlook.com,-62
2025-06-12 07:00:42,AP-ARRIVALS-01,AA:BB:00:00:00:10,svc-infodesk@airport-systems.com,-51
2025-06-12 07:01:18,AP-CHECKIN-02,AA:BB:00:00:00:02,svc-kiosk-02@airport-systems.com,-67
2025-06-12 07:01:42,AP-GATE-A1,AA:BB:00:00:00:06,CAMERA-GATE-A1,-58
2025-06-12 07:01:48,AP-CHECKIN-01,F4:5C:00:00:00:30,ugo.smith148@hotmail.com,-64
2025-06-12 07:01:48,AP-CHECKIN-01,F4:5C:00:00:00:20,sam.martin103@yahoo.com,-50
2025-06-12 07:02:20,AP-CHECKIN-02,F4:5C:00:00:00:1D,cyrus.ivanov323@icloud.com,-41
2025-06-12 07:02:41,AP-CHECKIN-01,F4:5C:00:00:00:26,xena.okafor592@outlook.com,-62
2025-06-12 07:02:54,AP-CHECKIN-01,F4:5C:00:00:00:1B,george.kowalski957@outlook.com,-42
2025-06-12 07:03:48,AP-LOUNGE-01,AA:BB:00:00:00:09,PRINTER-LOUNGE-01,-37
2025-06-12 07:04:00,AP-SECURITY-01,AA:BB:00:00:00:03,PRINTER-SECURITY-01,-56
2025-06-12 07:04:12,AP-GATE-B1,AA:BB:00:00:00:07,CAMERA-GATE-B1,-40
2025-06-12 07:04:28,AP-BAGGAGE-01,AA:BB:00:00:00:08,svc-baggage@airport-systems.com,-61
2025-06-12 07:04:42,AP-ARRIVALS-01,F4:5C:00:00:04:64,zahra.dupont603@icloud.com,-73
2025-06-12 07:04:46,AP-ARRIVALS-01,F4:5C:00:00:04:55,will.johansson515@icloud.com,-58
2025-06-12 07:04:53,AP-GATE-A1,AA:BB:00:00:00:06,CAMERA-GATE-A1,-68
2025-06-12 07:05:12,AP-ARRIVALS-01,F4:5C:00:00:04:4E,bob.okafor545@yahoo.com,-52
2025-06-12 07:05:13,AP-ARRIVALS-01,F4:5C:00:00:04:6A,zahra.costa629@icloud.com,-43
2025-06-12 07:05:20,AP-ARRIVALS-01,F4:5C:00:00:04:77,xena.yamamoto526@hotmail.com,-68
2025-06-12 07:05:26,AP-ARRIVALS-01,F4:5C:00:00:04:71,petra.yamamoto593@outlook.com,-35
2025-06-12 07:05:26,AP-FOOD-01,AA:BB:00:00:00:05,DISPLAY-FOOD-COURT-01,-74
2025-06-12 07:05:27,AP-ARRIVALS-01,F4:5C:00:00:04:6C,quentin.martin968@gmail.com,-39
2025-06-12 07:05:29,AP-CHECKIN-02,F4:5C:00:00:00:01,marco.yamamoto505@icloud.com,-50
2025-06-12 07:05:30,AP-CHECKIN-01,F4:5C:00:00:00:71,vera.yamamoto456@yahoo.com,-72
2025-06-12 07:05:42,AP-ARRIVALS-01,F4:5C:00:00:04:40,quentin.müller255@gmail.com,-66
2025-06-12 07:05:45,AP-ARRIVALS-01,F4:5C:00:00:04:6B,ivan.johansson105@hotmail.com,-63
2025-06-12 07:05:59,AP-ARRIVALS-01,F4:5C:00:00:04:61,cyrus.okafor68@gmail.com,-64
2025-06-12 07:06:04,AP-CHECKIN-01,F4:5C:00:00:00:64,hana.kowalski47@hotmail.com,-37
2025-06-12 07:06:09,AP-ARRIVALS-01,F4:5C:00:00:04:83,rosa.yamamoto584@gmail.com,-44
2025-06-12 07:06:11,AP-ARRIVALS-01,F4:5C:00:00:04:80,layla.patel505@yahoo.com,-57
2025-06-12 07:06:17,AP-ARRIVALS-01,F4:5C:00:00:04:87,sam.chen924@gmail.com,-58
2025-06-12 07:06:19,AP-CHECKIN-01,F4:5C:00:00:00:61,bob.okafor877@outlook.com,-64
2025-06-12 07:06:22,AP-ARRIVALS-01,F4:5C:00:00:04:47,diana.brown272@outlook.com,-56
2025-06-12 07:06:30,AP-ARRIVALS-01,F4:5C:00:00:04:58,marco.patel106@outlook.com,-37
2025-06-12 07:06:31,AP-ARRIVALS-01,F4:5C:00:00:04:65,quentin.chen629@yahoo.com,-66
2025-06-12 07:06:33,AP-ARRIVALS-01,F4:5C:00:00:04:79,carlos.smith154@outlook.com,-59
2025-06-12 07:06:39,AP-ARRIVALS-01,F4:5C:00:00:04:2F,nina.müller596@icloud.com,-56
2025-06-12 07:06:40,AP-CHECKIN-01,AA:BB:00:00:00:01,svc-kiosk-01@airport-systems.com,-46
2025-06-12 07:06:48,AP-CHECKIN-01,F4:5C:00:00:00:4F,adrien.al-rashid560@hotmail.com,-70
2025-06-12 07:06:54,AP-ARRIVALS-01,F4:5C:00:00:04:4A,rosa.martin936@hotmail.com,-67
2025-06-12 07:06:54,AP-ARRIVALS-01,F4:5C:00:00:04:57,eric.al-rashid414@icloud.com,-47
2025-06-12 07:06:55,AP-ARRIVALS-01,F4:5C:00:00:04:59,rosa.martin823@outlook.com,-45
2025-06-12 07:07:06,AP-GATE-B1,AA:BB:00:00:00:07,CAMERA-GATE-B1,-74
2025-06-12 07:07:06,AP-ARRIVALS-01,F4:5C:00:00:04:3E,karim.nguyen776@outlook.com,-52
2025-06-12 07:07:07,AP-CHECKIN-01,F4:5C:00:00:00:07,talia.patel231@gmail.com,-75
2025-06-12 07:07:15,AP-ARRIVALS-01,F4:5C:00:00:04:30,marco.martin850@outlook.com,-66
2025-06-12 07:07:19,AP-ARRIVALS-01,F4:5C:00:00:04:5A,zahra.kim238@icloud.com,-64
2025-06-12 07:07:20,AP-SECURITY-01,AA:BB:00:00:00:03,PRINTER-SECURITY-01,-65
2025-06-12 07:07:21,AP-ARRIVALS-01,F4:5C:00:00:04:5F,diana.ivanov123@hotmail.com,-63
2025-06-12 07:07:31,AP-ARRIVALS-01,F4:5C:00:00:04:6E,sam.svensson213@outlook.com,-52
2025-06-12 07:07:32,AP-ARRIVALS-01,F4:5C:00:00:04:3F,george.rossi270@outlook.com,-62
2025-06-12 07:07:32,AP-CHECKIN-01,F4:5C:00:00:00:1B,george.kowalski957@outlook.com,-52
2025-06-12 07:07:37,AP-CHECKIN-02,F4:5C:00:00:00:01,marco.yamamoto505@icloud.com,-43
2025-06-12 07:07:39,AP-ARRIVALS-01,F4:5C:00:00:04:4F,alice.yamamoto959@gmail.com,-38
2025-06-12 07:07:42,AP-ARRIVALS-01,F4:5C:00:00:04:35,dina.rossi634@outlook.com,-54
2025-06-12 07:07:50,AP-ARRIVALS-01,F4:5C:00:00:04:74,hana.chen224@yahoo.com,-42
2025-06-12 07:07:54,AP-CHECKIN-01,F4:5C:00:00:00:76,petra.okafor752@hotmail.com,-60
2025-06-12 07:07:59,AP-SECURITY-02,AA:BB:00:00:00:04,svc-scanner@airport-systems.com,-53
2025-06-12 07:07:59,AP-CHECKIN-01,F4:5C:00:00:00:30,ugo.smith148@hotmail.com,-38
2025-06-12 07:08:04,AP-ARRIVALS-01,F4:5C:00:00:04:4D,beatrice.okafor689@icloud.com,-40
2025-06-12 07:08:04,AP-CHECKIN-02,F4:5C:00:00:00:78,petra.garcia423@outlook.com,-42
2025-06-12 07:08:05,AP-CHECKIN-02,F4:5C:00:00:00:57,nina.kim604@gmail.com,-58
2025-06-12 07:08:11,AP-ARRIVALS-01,F4:5C:00:00:04:7C,cyrus.chen701@icloud.com,-60
2025-06-12 07:08:11,AP-ARRIVALS-01,AA:BB:00:00:00:10,svc-infodesk@airport-systems.com,-60
2025-06-12 07:08:13,AP-ARRIVALS-01,F4:5C:00:00:04:64,zahra.dupont603@icloud.com,-72
2025-06-12 07:08:16,AP-LOUNGE-01,AA:BB:00:00:00:09,PRINTER-LOUNGE-01,-64
2025-06-12 07:08:20,AP-ARRIVALS-01,F4:5C:00:00:04:31,ivan.patel883@yahoo.com,-52
2025-06-12 07:08:23,AP-CHECKIN-02,F4:5C:00:00:00:24,alice.smith179@icloud.com,-56
2025-06-12 07:08:24,AP-CHECKIN-01,F4:5C:00:00:00:17,quentin.costa835@outlook.com,-38
2025-06-12 07:08:25,AP-ARRIVALS-01,F4:5C:00:00:04:36,vera.costa136@hotmail.com,-43
2025-06-12 07:08:26,AP-ARRIVALS-01,F4:5C:00:00:04:68,karim.ivanov489@icloud.com,-65
2025-06-12 07:08:30,AP-ARRIVALS-01,F4:5C:00:00:04:3D,nina.rossi685@hotmail.com,-49
2025-06-12 07:08:34,AP-CHECKIN-02,F4:5C:00:00:00:31,adrien.garcia514@icloud.com,-63
2025-06-12 07:08:37,AP-ARRIVALS-01,F4:5C:00:00:04:50,dina.smith108@yahoo.com,-54
